3,34,31,7.95853e-012,1
3,34,32,2.22473e-010,1
3,34,33,1.20565e-009,1
3,34,34,4.7541e-009,1
3,34,35,7.82741e-008,1
3,34,36,1.11615e-006,1
3,34,37,6.1083e-006,1
3,35,31,5.86547e-011,1
3,35,32,2.1652e-009,1
3,35,33,1.19801e-008,1
3,35,34,4.87027e-008,1
3,35,35,2.94652e-007,1
3,35,36,3.8538e-006,1
3,35,37,2.01991e-005,1
3,36,31,2.99843e-010,1
3,36,32,1.22815e-008,1
3,36,33,6.9045e-008,1
3,36,34,2.84637e-007,1
3,36,35,1.11768e-006,1
3,36,36,1.14882e-005,1
3,36,37,5.6596e-005,1
3,37,31,1.12169e-009,1
3,37,32,5.12974e-008,1
3,37,33,2.91204e-007,1
3,37,34,1.2127e-006,1
3,37,35,4.03833e-006,1
3,37,36,3.01956e-005,1
3,37,37,0.000136593,1
3,38,31,3.10829e-009,1
3,38,32,1.61528e-007,1
3,38,33,9.27003e-007,1
3,38,34,3.90158e-006,1
3,38,35,1.23993e-005,1
3,38,36,6.87831e-005,1
3,38,37,0.000279754,1
3,39,31,6.31639e-009,1
3,39,32,3.83579e-007,1
3,39,33,2.22895e-006,1
3,39,34,9.48829e-006,1
3,39,35,2.99974e-005,1
3,39,36,0.000131131,1
3,39,37,0.000473287,1
3,40,31,9.43601e-009,1
3,40,32,6.84679e-007,1
3,40,33,4.03207e-006,1
3,40,34,1.73579e-005,1
3,40,35,5.52664e-005,1
3,40,36,0.000202546,1
3,40,37,0.000647004,1
3,41,31,1.03698e-008,1
3,41,32,9.19072e-007,1
3,41,33,5.48938e-006,1
3,41,34,2.38906e-005,1
3,41,35,7.68526e-005,1
3,41,36,0.000247958,1
3,41,37,0.000704506,1
3,42,31,8.36419e-009,1
3,42,32,9.25638e-007,1
3,42,33,5.6106e-006,1
3,42,34,2.46728e-005,1
3,42,35,8.02317e-005,1
3,42,36,0.00023711,1
3,42,37,0.000607924,1
3,43,31,4.96668e-009,1
3,43,32,6.97229e-007,1
3,43,33,4.29096e-006,1
3,43,34,1.90533e-005,1
3,43,35,6.26142e-005,1
3,43,36,0.000174701,1
3,43,37,0.000412502,1
3,44,31,2.16281e-009,1
3,44,32,3.92237e-007,1
3,44,33,2.4525e-006,1
3,44,34,1.09897e-005,1
3,44,35,3.64853e-005,1
3,44,36,9.82953e-005,1
3,44,37,0.000218567,1
3,45,31,6.95152e-010,1
3,45,32,1.63982e-007,1
3,45,33,1.04237e-006,1
3,45,34,4.71104e-006,1
3,45,35,1.57952e-005,1
3,45,36,4.17521e-005,1
3,45,37,8.92482e-005,1
3,46,31,1.64507e-010,1
3,46,32,5.10999e-008,1
3,46,33,3.30519e-007,1
3,46,34,1.50613e-006,1
3,46,35,5.09891e-006,1
3,46,36,1.33663e-005,1
3,46,37,2.7903e-005,1
3,47,31,0,1
3,47,32,1.10091e-008,1
3,47,33,7.34529e-008,1
3,47,34,3.40205e-007,1
3,47,35,1.17169e-006,1
3,47,36,3.03214e-006,1
3,47,37,6.08833e-006,1
3,48,31,0,1
3,48,32,0,1
3,48,33,1.70473e-009,1
3,48,34,1.06555e-008,1
3,48,35,4.92665e-008,1
3,48,36,1.68359e-007,1
3,48,37,4.20845e-007,1
3,49,31,0,1
3,49,32,0,1
3,49,33,0,1
3,49,34,0,1
3,49,35,0,1
3,49,36,0,1
3,49,37,0,1
3,50,31,0,1
3,50,32,0,1
3,50,33,0,1
3,50,34,0,1
3,50,35,0,1
3,50,36,0,1
3,50,37,0,1
3,51,31,0,1
3,51,32,0,1
3,51,33,0,1
3,51,34,0,1
3,51,35,0,1
3,51,36,0,1
3,51,37,0,1
3,52,31,0,1
3,52,32,0,1
3,52,33,0,1
3,52,34,0,1
3,52,35,0,1
3,52,36,0,1
3,52,37,0,1
3,53,31,0,1
3,53,32,0,1
3,53,33,0,1
3,53,34,0,1
3,53,35,0,1
3,53,36,0,1
3,53,37,0,1
3,54,31,0,1
3,54,32,0,1
3,54,33,0,1
3,54,34,0,1
3,54,35,0,1
3,54,36,0,1
3,54,37,0,1
3,55,31,0,1
3,55,32,0,1
3,55,33,0,1
3,55,34,0,1
3,55,35,0,1
3,55,36,0,1
3,55,37,0,1
3,56,31,0,1
3,56,32,0,1
3,56,33,0,1
3,56,34,0,1
3,56,35,0,1
3,56,36,0,1
3,56,37,0,1
3,57,31,0,1
3,57,32,0,1
3,57,33,0,1
3,57,34,0,1
3,57,35,0,1
3,57,36,0,1
3,57,37,0,1
3,58,31,0,1
3,58,32,0,1
3,58,33,0,1
3,58,34,0,1
3,58,35,0,1
3,58,36,0,1
3,58,37,0,1
3,59,31,0,1
3,59,32,0,1
3,59,33,0,1
3,59,34,0,1
3,59,35,0,1
3,59,36,0,1
3,59,37,0,1
3,60,31,0,1
3,60,32,0,1
3,60,33,0,1
3,60,34,0,1
3,60,35,0,1
3,60,36,0,1
3,60,37,0,1
3,61,31,0,1
3,61,32,0,1
3,61,33,0,1
3,61,34,0,1
3,61,35,0,1
3,61,36,0,1
3,61,37,0,1
3,62,31,0,1
3,62,32,0,1
3,62,33,0,1
3,62,34,0,1
3,62,35,0,1
3,62,36,0,1
3,62,37,0,1
3,63,31,0,1
3,63,32,0,1
3,63,33,0,1
3,63,34,0,1
3,63,35,0,1
3,63,36,0,1
3,63,37,0,1
3,64,31,0,1
3,64,32,0,1
3,64,33,0,1
3,64,34,0,1
3,64,35,0,1
3,64,36,0,1
3,64,37,0,1
3,65,31,0,1
3,65,32,0,1
3,65,33,0,1
3,65,34,0,1
3,65,35,0,1
3,65,36,0,1
3,65,37,0,1
4,34,31,5.3989e-009,1
4,34,32,3.05258e-009,1
4,34,33,4.57431e-008,1
4,34,34,2.88613e-007,1
4,34,35,1.7949e-006,1
4,34,36,1.02564e-005,1
4,34,37,4.34321e-005,1
4,35,31,5.03572e-008,1
4,35,32,2.8036e-008,1
4,35,33,1.87076e-007,1
4,35,34,1.0362e-006,1
4,35,35,5.47328e-006,1
4,35,36,3.06638e-005,1
4,35,37,0.00012608,1
4,36,31,3.55412e-007,1
4,36,32,1.91148e-007,1
4,36,33,7.07554e-007,1
4,36,34,3.3784e-006,1
4,36,35,1.46728e-005,1
4,36,36,7.64994e-005,1
4,36,37,0.000301205,1
4,37,31,1.55756e-006,1
4,37,32,8.36808e-007,1
4,37,33,2.40735e-006,1
4,37,34,1.03462e-005,1
4,37,35,3.78076e-005,1
4,37,36,0.000170248,1
4,37,37,0.000620651,1
4,38,31,5.24482e-006,1
4,38,32,2.81159e-006,1
4,38,33,6.95519e-006,1
4,38,34,2.82577e-005,1
4,38,35,9.3647e-005,1
4,38,36,0.000352211,1
4,38,37,0.00114436,1
4,39,31,1.36071e-005,1
4,39,32,7.25286e-006,1
