3,34,38,2.5201e-005,1
3,34,39,7.78473e-005,1
3,34,40,0.000186667,1
3,34,41,0.000358303,1
3,34,42,0.000571623,1
3,34,43,0.000772345,1
3,34,44,0.000871468,1
3,35,38,8.26315e-005,1
3,35,39,0.00025442,1
3,35,40,0.000604703,1
3,35,41,0.00113982,1
3,35,42,0.00176893,1
3,35,43,0.00231953,1
3,35,44,0.00255564,1
3,36,38,0.000227344,1
3,36,39,0.000695177,1
3,36,40,0.00163136,1
3,36,41,0.00299461,1
3,36,42,0.00444754,1
3,36,43,0.00552572,1
3,36,44,0.0057953,1
3,37,38,0.000531751,1
3,37,39,0.00160762,1
3,37,40,0.00371946,1
3,37,41,0.00663489,1
3,37,42,0.00935794,1
3,37,43,0.010817,1
3,37,44,0.0105064,1
3,38,38,0.00103862,1
3,38,39,0.00308676,1
3,38,40,0.00704701,1
3,38,41,0.0122763,1
3,38,42,0.0165389,1
3,38,43,0.0177622,1
3,38,44,0.0157138,1
3,39,38,0.0016464,1
3,39,39,0.0047746,1
3,39,40,0.0107681,1
3,39,41,0.0184669,1
3,39,42,0.0241131,1
3,39,43,0.0244562,1
3,39,44,0.0198256,1
3,40,38,0.00207192,1
3,40,39,0.00580597,1
3,40,40,0.0129299,1
3,40,41,0.0219827,1
3,40,42,0.0282477,1
3,40,43,0.0276977,1
3,40,44,0.0211054,1
3,41,38,0.00204068,1
3,41,39,0.00545076,1
3,41,40,0.0119485,1
3,41,41,0.0202308,1
3,41,42,0.0258927,1
3,41,43,0.025069,1
3,41,44,0.0185156,1
3,42,38,0.00157408,1
3,42,39,0.00394232,1
3,42,40,0.00845234,1
3,42,41,0.0142795,1
3,42,42,0.0183543,1
3,42,43,0.0178188,1
3,42,44,0.0130806,1
3,43,38,0.0009528,1
3,43,39,0.00220048,1
3,43,40,0.00457114,1
3,43,41,0.00770315,1
3,43,42,0.00999995,1
3,43,43,0.00983697,1
3,43,44,0.00729948,1
3,44,38,0.000454711,1
3,44,39,0.000956271,1
3,44,40,0.00190175,1
3,44,41,0.00318656,1
3,44,42,0.00418761,1
3,44,43,0.00419495,1
3,44,44,0.00316949,1
3,45,38,0.000170499,1
3,45,39,0.000325627,1
3,45,40,0.000613241,1
3,45,41,0.00101752,1
3,45,42,0.00135614,1
3,45,43,0.00139012,1
3,45,44,0.00107719,1
3,46,38,4.99957e-005,1
3,46,39,8.71586e-005,1
3,46,40,0.000153885,1
3,46,41,0.000250954,1
3,46,42,0.000338415,1
3,46,43,0.000354839,1
3,46,44,0.000282077,1
3,47,38,9.66983e-006,1
3,47,39,1.3564e-005,1
